measure_time,action_type,message_type,message_size
2024-01-17 14:23:06.81628,Received,Channel,57
2024-01-17 14:23:06.81666,Send,Channel,58
2024-01-17 14:23:06.92732,Received,P2P,17
2024-01-17 14:23:07.06678,Sent,P2P,93
2024-01-17 14:23:07.06712,Sent,P2P,93
2024-01-17 14:23:07.06723,Sent,P2P,93
2024-01-17 14:23:07.13613,Sent,P2P,18
2024-01-17 14:23:07.13692,Received,P2P,18
2024-01-17 14:23:07.14902,Sent,P2P,18
2024-01-17 14:23:07.14920,Sent,P2P,18
2024-01-17 14:23:07.14944,Received,P2P,17
2024-01-17 14:23:07.31545,Sent,P2P,93
2024-01-17 14:23:07.31602,Sent,P2P,93
2024-01-17 14:23:07.31632,Sent,P2P,93
2024-01-17 14:23:07.67735,Received,P2P,93
2024-01-17 14:23:07.70389,Received,P2P,93
2024-01-17 14:23:07.70536,Received,P2P,992
2024-01-17 14:23:07.70618,Received,P2P,208
2024-01-17 14:23:07.70652,Sent,P2P,208
2024-01-17 14:23:07.70665,Sent,P2P,208
2024-01-17 14:23:07.70674,Sent,P2P,208
2024-01-17 14:23:07.70845,Received,P2P,208
2024-01-17 14:23:07.70993,Received,P2P,208
2024-01-17 14:23:07.80837,Received,P2P,93
2024-01-17 14:23:08.07164,Sent,P2P,93
2024-01-17 14:23:08.07207,Sent,P2P,93
2024-01-17 14:23:08.07258,Sent,P2P,93
2024-01-17 14:23:08.32986,Received,P2P,93
2024-01-17 14:23:08.53460,Received,P2P,93
2024-01-17 14:23:08.68197,Received,P2P,93
2024-01-17 14:23:08.70712,Received,P2P,93
2024-01-17 14:23:08.71591,Received,P2P,992
2024-01-17 14:23:08.71742,Sent,P2P,208
2024-01-17 14:23:08.71762,Sent,P2P,208
2024-01-17 14:23:08.71776,Sent,P2P,208
2024-01-17 14:23:08.71813,Received,P2P,208
2024-01-17 14:23:08.71828,Received,P2P,208
2024-01-17 14:23:08.71993,Received,P2P,93
2024-01-17 14:23:08.72499,Received,P2P,208
2024-01-17 14:23:08.81420,Received,P2P,93
2024-01-17 14:23:08.81929,Received,Channel,57
2024-01-17 14:23:08.81981,Send,Channel,58
2024-01-17 14:23:09.07669,Sent,P2P,93
2024-01-17 14:23:09.07727,Sent,P2P,93
2024-01-17 14:23:09.07744,Sent,P2P,93
2024-01-17 14:23:09.68705,Received,P2P,93
2024-01-17 14:23:09.71126,Received,P2P,93
2024-01-17 14:23:09.72572,Sent,P2P,992
2024-01-17 14:23:09.72596,Sent,P2P,992
2024-01-17 14:23:09.72613,Sent,P2P,992
2024-01-17 14:23:09.72643,Sent,P2P,208
2024-01-17 14:23:09.72663,Sent,P2P,208
2024-01-17 14:23:09.72682,Sent,P2P,208
2024-01-17 14:23:09.72922,Received,P2P,208
2024-01-17 14:23:09.73014,Received,P2P,208
2024-01-17 14:23:09.73033,Received,P2P,208
2024-01-17 14:23:09.81561,Received,P2P,93
2024-01-17 14:23:10.07856,Sent,P2P,93
2024-01-17 14:23:10.07906,Sent,P2P,93
2024-01-17 14:23:10.07930,Sent,P2P,93
2024-01-17 14:23:10.68951,Received,P2P,93
2024-01-17 14:23:10.71681,Received,P2P,93
2024-01-17 14:23:10.73225,Received,P2P,992
2024-01-17 14:23:10.73353,Sent,P2P,208
2024-01-17 14:23:10.73366,Sent,P2P,208
2024-01-17 14:23:10.73375,Sent,P2P,208
2024-01-17 14:23:10.73443,Received,P2P,208
2024-01-17 14:23:10.73496,Received,P2P,208
2024-01-17 14:23:10.73664,Received,P2P,208
2024-01-17 14:23:10.81922,Received,Channel,57
2024-01-17 14:23:10.81968,Received,P2P,93
2024-01-17 14:23:10.81978,Send,Channel,58
2024-01-17 14:23:11.08296,Sent,P2P,93
2024-01-17 14:23:11.08350,Sent,P2P,93
2024-01-17 14:23:11.08373,Sent,P2P,93
2024-01-17 14:23:11.69371,Received,P2P,93
2024-01-17 14:23:11.72109,Received,P2P,93
2024-01-17 14:23:11.73756,Received,P2P,992
2024-01-17 14:23:11.73868,Sent,P2P,208
2024-01-17 14:23:11.73885,Sent,P2P,208
2024-01-17 14:23:11.73898,Sent,P2P,208
2024-01-17 14:23:11.73927,Received,P2P,208
2024-01-17 14:23:11.73941,Received,P2P,208
2024-01-17 14:23:11.74206,Received,P2P,208
2024-01-17 14:23:11.82506,Received,P2P,93
2024-01-17 14:23:11.92838,Received,P2P,17
2024-01-17 14:23:12.09004,Sent,P2P,93
2024-01-17 14:23:12.09038,Sent,P2P,93
2024-01-17 14:23:12.09051,Sent,P2P,93
2024-01-17 14:23:12.13720,Sent,P2P,18
2024-01-17 14:23:12.13770,Received,P2P,18
2024-01-17 14:23:12.15021,Sent,P2P,18
2024-01-17 14:23:12.15051,Sent,P2P,18
2024-01-17 14:23:12.15075,Received,P2P,17
2024-01-17 14:23:12.35142,Sent,P2P,93
2024-01-17 14:23:12.35218,Sent,P2P,93
2024-01-17 14:23:12.35277,Sent,P2P,93
2024-01-17 14:23:12.69813,Received,P2P,93
2024-01-17 14:23:12.72745,Received,P2P,93
2024-01-17 14:23:12.74577,Received,P2P,992
2024-01-17 14:23:12.74772,Sent,P2P,208
2024-01-17 14:23:12.74824,Sent,P2P,208
2024-01-17 14:23:12.74844,Sent,P2P,208
2024-01-17 14:23:12.74958,Received,P2P,208
2024-01-17 14:23:12.75195,Received,P2P,208
2024-01-17 14:23:12.75296,Received,P2P,208
2024-01-17 14:23:12.81949,Received,Channel,57
2024-01-17 14:23:12.81985,Send,Channel,58
2024-01-17 14:23:12.82972,Received,P2P,93
2024-01-17 14:23:13.09150,Sent,P2P,93
2024-01-17 14:23:13.09194,Sent,P2P,93
2024-01-17 14:23:13.09211,Sent,P2P,93
2024-01-17 14:23:13.36561,Received,P2P,93
2024-01-17 14:23:13.56734,Received,P2P,93
2024-01-17 14:23:13.70133,Received,P2P,93
2024-01-17 14:23:13.73266,Received,P2P,93
2024-01-17 14:23:13.75576,Sent,P2P,992
2024-01-17 14:23:13.75613,Sent,P2P,992
2024-01-17 14:23:13.75635,Sent,P2P,992
2024-01-17 14:23:13.76040,Received,P2P,93
2024-01-17 14:23:13.76071,Received,P2P,208
2024-01-17 14:23:13.76094,Received,P2P,208
2024-01-17 14:23:13.76243,Sent,P2P,208
2024-01-17 14:23:13.76267,Sent,P2P,208
2024-01-17 14:23:13.76291,Sent,P2P,208
2024-01-17 14:23:13.76314,Received,P2P,208
2024-01-17 14:23:13.83592,Received,P2P,93
2024-01-17 14:23:14.09671,Sent,P2P,93
2024-01-17 14:23:14.09744,Sent,P2P,93
2024-01-17 14:23:14.09772,Sent,P2P,93
2024-01-17 14:23:14.70911,Received,P2P,93
2024-01-17 14:23:14.73829,Received,P2P,93
2024-01-17 14:23:14.76877,Received,P2P,992
2024-01-17 14:23:14.76999,Sent,P2P,208
2024-01-17 14:23:14.77015,Sent,P2P,208
2024-01-17 14:23:14.77027,Sent,P2P,208
2024-01-17 14:23:14.77061,Received,P2P,208
2024-01-17 14:23:14.77096,Received,P2P,208
2024-01-17 14:23:14.77381,Received,P2P,208
2024-01-17 14:23:14.81943,Received,Channel,57
2024-01-17 14:23:14.82019,Send,Channel,58
2024-01-17 14:23:14.84054,Received,P2P,93
2024-01-17 14:23:15.10271,Sent,P2P,93
2024-01-17 14:23:15.10353,Sent,P2P,93
2024-01-17 14:23:15.10383,Sent,P2P,93
2024-01-17 14:23:15.71275,Received,P2P,93
2024-01-17 14:23:15.74135,Received,P2P,93
2024-01-17 14:23:15.77681,Received,P2P,992
2024-01-17 14:23:15.77827,Sent,P2P,208
2024-01-17 14:23:15.77848,Sent,P2P,208
2024-01-17 14:23:15.77871,Sent,P2P,208
2024-01-17 14:23:15.77920,Received,P2P,208
2024-01-17 14:23:15.78010,Received,P2P,208
2024-01-17 14:23:15.78295,Received,P2P,208
2024-01-17 14:23:15.84504,Received,P2P,93
2024-01-17 14:23:16.10549,Sent,P2P,93
2024-01-17 14:23:16.10615,Sent,P2P,93
2024-01-17 14:23:16.10654,Sent,P2P,93
2024-01-17 14:23:16.71855,Received,P2P,93
2024-01-17 14:23:16.75080,Received,P2P,93
2024-01-17 14:23:16.78496,Received,P2P,992
2024-01-17 14:23:16.78774,Received,P2P,208
2024-01-17 14:23:16.78942,Sent,P2P,208
2024-01-17 14:23:16.78956,Sent,P2P,208
2024-01-17 14:23:16.78966,Sent,P2P,208
2024-01-17 14:23:16.79010,Received,P2P,208
2024-01-17 14:23:16.79030,Received,P2P,208
2024-01-17 14:23:16.81909,Received,Channel,57
2024-01-17 14:23:16.81955,Send,Channel,58
2024-01-17 14:23:16.84688,Received,P2P,93
2024-01-17 14:23:16.92941,Received,P2P,17
2024-01-17 14:23:17.11069,Sent,P2P,93
2024-01-17 14:23:17.11111,Sent,P2P,93
2024-01-17 14:23:17.11134,Sent,P2P,93
2024-01-17 14:23:17.13819,Sent,P2P,18
2024-01-17 14:23:17.13844,Received,P2P,18
2024-01-17 14:23:17.15153,Sent,P2P,18
2024-01-17 14:23:17.15172,Sent,P2P,18
2024-01-17 14:23:17.15198,Received,P2P,17
2024-01-17 14:23:17.40024,Sent,P2P,93
2024-01-17 14:23:17.40067,Sent,P2P,93
2024-01-17 14:23:17.40089,Sent,P2P,93
2024-01-17 14:23:17.72359,Received,P2P,93
2024-01-17 14:23:17.75651,Received,P2P,93
2024-01-17 14:23:17.79418,Sent,P2P,992
2024-01-17 14:23:17.79457,Sent,P2P,992
2024-01-17 14:23:17.79476,Sent,P2P,992
2024-01-17 14:23:17.79803,Received,P2P,208
2024-01-17 14:23:17.79890,Received,P2P,208
2024-01-17 14:23:17.79909,Received,P2P,208
2024-01-17 14:23:17.80016,Sent,P2P,208
2024-01-17 14:23:17.80032,Sent,P2P,208
2024-01-17 14:23:17.80045,Sent,P2P,208
2024-01-17 14:23:17.85142,Received,P2P,93
2024-01-17 14:23:18.11506,Sent,P2P,93
2024-01-17 14:23:18.11542,Sent,P2P,93
2024-01-17 14:23:18.11566,Sent,P2P,93
2024-01-17 14:23:18.41333,Received,P2P,93
2024-01-17 14:23:18.61650,Received,P2P,93
2024-01-17 14:23:18.72655,Received,P2P,93
2024-01-17 14:23:18.76108,Received,P2P,93
2024-01-17 14:23:18.80213,Received,P2P,992
2024-01-17 14:23:18.80315,Sent,P2P,208
2024-01-17 14:23:18.80327,Sent,P2P,208
2024-01-17 14:23:18.80352,Received,P2P,208
2024-01-17 14:23:18.80383,Sent,P2P,208
2024-01-17 14:23:18.80567,Received,P2P,93
2024-01-17 14:23:18.80981,Received,P2P,208
2024-01-17 14:23:18.81011,Received,P2P,208
2024-01-17 14:23:18.81893,Received,Channel,57
2024-01-17 14:23:18.81925,Send,Channel,58
2024-01-17 14:23:18.85514,Received,P2P,93
2024-01-17 14:23:19.11698,Sent,P2P,93
2024-01-17 14:23:19.11773,Sent,P2P,93
2024-01-17 14:23:19.11809,Sent,P2P,93
2024-01-17 14:23:19.73263,Received,P2P,93
2024-01-17 14:23:19.76854,Received,P2P,93
2024-01-17 14:23:19.81403,Received,P2P,992
2024-01-17 14:23:19.81635,Sent,P2P,208
2024-01-17 14:23:19.81670,Sent,P2P,208
2024-01-17 14:23:19.81692,Sent,P2P,208
2024-01-17 14:23:19.81807,Received,P2P,208
2024-01-17 14:23:19.81835,Received,P2P,208
2024-01-17 14:23:19.82117,Received,P2P,208
2024-01-17 14:23:19.85956,Received,P2P,93
2024-01-17 14:23:20.11890,Sent,P2P,93
2024-01-17 14:23:20.11920,Sent,P2P,93
2024-01-17 14:23:20.11947,Sent,P2P,93
2024-01-17 14:23:20.74048,Received,P2P,93
2024-01-17 14:23:20.77508,Received,P2P,93
2024-01-17 14:23:20.81673,Received,Channel,57
2024-01-17 14:23:20.81711,Send,Channel,58
2024-01-17 14:23:20.82260,Received,P2P,992
2024-01-17 14:23:20.82314,Received,P2P,208
2024-01-17 14:23:20.82397,Sent,P2P,208
2024-01-17 14:23:20.82426,Sent,P2P,208
2024-01-17 14:23:20.82452,Sent,P2P,208
2024-01-17 14:23:20.82667,Received,P2P,208
2024-01-17 14:23:20.82681,Received,P2P,208
2024-01-17 14:23:20.86477,Received,P2P,93
2024-01-17 14:23:21.12447,Sent,P2P,93
2024-01-17 14:23:21.12501,Sent,P2P,93
2024-01-17 14:23:21.12517,Sent,P2P,93
2024-01-17 14:23:21.74618,Received,P2P,93
2024-01-17 14:23:21.77831,Received,P2P,93
2024-01-17 14:23:21.83068,Sent,P2P,992
2024-01-17 14:23:21.83085,Sent,P2P,992
2024-01-17 14:23:21.83095,Sent,P2P,992
2024-01-17 14:23:21.83323,Received,P2P,208
2024-01-17 14:23:21.83338,Received,P2P,208
2024-01-17 14:23:21.83350,Received,P2P,208
2024-01-17 14:23:21.83491,Sent,P2P,208
2024-01-17 14:23:21.83505,Sent,P2P,208
2024-01-17 14:23:21.83516,Sent,P2P,208
2024-01-17 14:23:21.87100,Received,P2P,93
2024-01-17 14:23:21.93072,Received,P2P,17
2024-01-17 14:23:22.13080,Sent,P2P,93
2024-01-17 14:23:22.13149,Sent,P2P,93
2024-01-17 14:23:22.13207,Sent,P2P,93
2024-01-17 14:23:22.13905,Sent,P2P,18
2024-01-17 14:23:22.13942,Received,P2P,18
2024-01-17 14:23:22.15275,Sent,P2P,18
2024-01-17 14:23:22.15310,Sent,P2P,18
2024-01-17 14:23:22.15357,Received,P2P,17
2024-01-17 14:23:22.44997,Sent,P2P,93
2024-01-17 14:23:22.45043,Sent,P2P,93
2024-01-17 14:23:22.45055,Sent,P2P,93
2024-01-17 14:23:22.75232,Received,P2P,93
2024-01-17 14:23:22.78396,Received,P2P,93
2024-01-17 14:23:22.81974,Received,Channel,57
2024-01-17 14:23:22.82052,Send,Channel,58
2024-01-17 14:23:22.83831,Received,P2P,992
2024-01-17 14:23:22.83978,Sent,P2P,208
2024-01-17 14:23:22.83998,Sent,P2P,208
2024-01-17 14:23:22.84019,Sent,P2P,208
2024-01-17 14:23:22.84060,Received,P2P,208
2024-01-17 14:23:22.84082,Received,P2P,208
2024-01-17 14:23:22.84356,Received,P2P,208
2024-01-17 14:23:22.87825,Received,P2P,93
2024-01-17 14:23:23.13760,Sent,P2P,93
2024-01-17 14:23:23.13797,Sent,P2P,93
2024-01-17 14:23:23.13808,Sent,P2P,93
2024-01-17 14:23:23.45535,Received,P2P,93
2024-01-17 14:23:23.66346,Received,P2P,93
2024-01-17 14:23:23.75775,Received,P2P,93
2024-01-17 14:23:23.78801,Received,P2P,93
2024-01-17 14:23:23.84656,Received,P2P,93
2024-01-17 14:23:23.84735,Received,P2P,992
2024-01-17 14:23:23.84934,Sent,P2P,208
2024-01-17 14:23:23.84959,Sent,P2P,208
2024-01-17 14:23:23.84979,Sent,P2P,208
2024-01-17 14:23:23.85036,Received,P2P,208
2024-01-17 14:23:23.85124,Received,P2P,208
2024-01-17 14:23:23.85802,Received,P2P,208
2024-01-17 14:23:23.88239,Received,P2P,93
2024-01-17 14:23:24.14146,Sent,P2P,93
2024-01-17 14:23:24.14181,Sent,P2P,93
2024-01-17 14:23:24.14209,Sent,P2P,93
2024-01-17 14:23:24.76325,Received,P2P,93
2024-01-17 14:23:24.79362,Received,P2P,93
2024-01-17 14:23:24.81766,Received,Channel,57
2024-01-17 14:23:24.81846,Send,Channel,58
2024-01-17 14:23:24.85876,Received,P2P,992
2024-01-17 14:23:24.86234,Sent,P2P,208
2024-01-17 14:23:24.86267,Sent,P2P,208
2024-01-17 14:23:24.86285,Sent,P2P,208
2024-01-17 14:23:24.86378,Received,P2P,208
2024-01-17 14:23:24.86396,Received,P2P,208
2024-01-17 14:23:24.86620,Received,P2P,208
2024-01-17 14:23:24.88641,Received,P2P,93
2024-01-17 14:23:25.14682,Sent,P2P,93
2024-01-17 14:23:25.14721,Sent,P2P,93
2024-01-17 14:23:25.14748,Sent,P2P,93
2024-01-17 14:23:25.76638,Received,P2P,93
2024-01-17 14:23:25.79692,Received,P2P,93
2024-01-17 14:23:25.86822,Sent,P2P,992
2024-01-17 14:23:25.86845,Sent,P2P,992
2024-01-17 14:23:25.86857,Sent,P2P,992
2024-01-17 14:23:25.86881,Sent,P2P,208
2024-01-17 14:23:25.86916,Sent,P2P,208
2024-01-17 14:23:25.86934,Sent,P2P,208
2024-01-17 14:23:25.87209,Received,P2P,208
2024-01-17 14:23:25.87231,Received,P2P,208
2024-01-17 14:23:25.87251,Received,P2P,208
2024-01-17 14:23:25.89139,Received,P2P,93
2024-01-17 14:23:26.15116,Sent,P2P,93
2024-01-17 14:23:26.15170,Sent,P2P,93
2024-01-17 14:23:26.15193,Sent,P2P,93
2024-01-17 14:23:26.77024,Received,P2P,93
2024-01-17 14:23:26.80171,Received,P2P,93
2024-01-17 14:23:26.81852,Received,Channel,57
2024-01-17 14:23:26.82007,Send,Channel,58
2024-01-17 14:23:26.87972,Received,P2P,992
2024-01-17 14:23:26.88056,Received,P2P,208
2024-01-17 14:23:26.88211,Sent,P2P,208
2024-01-17 14:23:26.88233,Sent,P2P,208
2024-01-17 14:23:26.88247,Sent,P2P,208
2024-01-17 14:23:26.88369,Received,P2P,208
2024-01-17 14:23:26.88476,Received,P2P,208
2024-01-17 14:23:26.89464,Received,P2P,93
2024-01-17 14:23:26.93254,Received,P2P,17
2024-01-17 14:23:27.14001,Sent,P2P,18
2024-01-17 14:23:27.14100,Received,P2P,18
2024-01-17 14:23:27.15392,Sent,P2P,18
2024-01-17 14:23:27.15420,Sent,P2P,18
2024-01-17 14:23:27.15452,Received,P2P,17
2024-01-17 14:23:27.15644,Sent,P2P,93
2024-01-17 14:23:27.15672,Sent,P2P,93
2024-01-17 14:23:27.15693,Sent,P2P,93
2024-01-17 14:23:27.50028,Sent,P2P,93
2024-01-17 14:23:27.50111,Sent,P2P,93
2024-01-17 14:23:27.50130,Sent,P2P,93
2024-01-17 14:23:27.77612,Received,P2P,93
2024-01-17 14:23:27.80508,Received,P2P,93
2024-01-17 14:23:27.88944,Received,P2P,992
2024-01-17 14:23:27.89053,Sent,P2P,208
2024-01-17 14:23:27.89085,Sent,P2P,208
2024-01-17 14:23:27.89097,Sent,P2P,208
2024-01-17 14:23:27.89152,Received,P2P,208
2024-01-17 14:23:27.89171,Received,P2P,208
2024-01-17 14:23:27.89376,Received,P2P,208
2024-01-17 14:23:27.89585,Received,P2P,93
2024-01-17 14:23:28.16239,Sent,P2P,93
2024-01-17 14:23:28.16321,Sent,P2P,93
2024-01-17 14:23:28.16382,Sent,P2P,93
2024-01-17 14:23:29.87576,Sent,P2P,93
2024-01-17 14:23:29.88027,Sent,P2P,93
2024-01-17 14:23:29.88382,Sent,P2P,93
2024-01-17 14:23:29.85418,Received,P2P,93
2024-01-17 14:23:29.88647,Received,P2P,93
2024-01-17 14:23:29.88906,Received,P2P,93
2024-01-17 14:23:29.89165,Received,P2P,93
2024-01-17 14:23:29.89181,Received,P2P,93
2024-01-17 14:23:29.89501,Received,P2P,93
2024-01-17 14:23:29.89746,Received,Channel,57
2024-01-17 14:23:29.89779,Received,P2P,992
2024-01-17 14:23:29.89827,Send,Channel,58
2024-01-17 14:23:29.90038,Sent,P2P,208
2024-01-17 14:23:29.90053,Sent,P2P,208
2024-01-17 14:23:29.90063,Sent,P2P,208
2024-01-17 14:23:29.90285,Received,P2P,208
2024-01-17 14:23:29.90300,Received,P2P,208
2024-01-17 14:23:29.91000,Received,P2P,208
2024-01-17 14:23:30.94551,Sent,P2P,93
2024-01-17 14:23:30.95603,Sent,P2P,93
2024-01-17 14:23:31.12033,Received,Channel,57
2024-01-17 14:23:31.12145,Sent,P2P,93
2024-01-17 14:23:31.52954,Send,Channel,58
2024-01-17 14:23:31.53168,Received,P2P,93
2024-01-17 14:23:31.64820,Sent,P2P,208
2024-01-17 14:23:31.64091,Received,P2P,93
2024-01-17 14:23:31.66966,Received,P2P,93
2024-01-17 14:23:31.64991,Sent,P2P,208
2024-01-17 14:23:31.73058,Sent,P2P,208
2024-01-17 14:23:31.78706,Sent,P2P,992
2024-01-17 14:23:31.86220,Sent,P2P,992
2024-01-17 14:23:31.87367,Sent,P2P,992
2024-01-17 14:23:31.97160,Received,P2P,208
2024-01-17 14:23:31.97768,Received,P2P,17
2024-01-17 14:23:31.98320,Received,P2P,208
2024-01-17 14:23:31.98412,Received,P2P,208
2024-01-17 14:23:32.14315,Sent,P2P,18
2024-01-17 14:23:32.14700,Received,P2P,18
2024-01-17 14:23:32.15576,Sent,P2P,18
2024-01-17 14:23:32.15606,Sent,P2P,18
2024-01-17 14:23:32.15634,Received,P2P,17
2024-01-17 14:23:32.38666,Received,P2P,93
2024-01-17 14:23:32.38687,Sent,P2P,93
2024-01-17 14:23:32.38756,Sent,P2P,93
2024-01-17 14:23:32.38778,Sent,P2P,93
2024-01-17 14:23:32.76586,Sent,P2P,93
2024-01-17 14:23:32.76676,Sent,P2P,93
2024-01-17 14:23:32.76685,Sent,P2P,93
2024-01-17 14:23:32.76664,Received,P2P,93
2024-01-17 14:23:32.76742,Received,P2P,93
2024-01-17 14:23:32.81756,Received,Channel,57
2024-01-17 14:23:32.81790,Send,Channel,58
2024-01-17 14:23:32.99340,Received,P2P,992
2024-01-17 14:23:32.99468,Sent,P2P,208
2024-01-17 14:23:32.99492,Sent,P2P,208
2024-01-17 14:23:32.99506,Sent,P2P,208
2024-01-17 14:23:32.99723,Received,P2P,208
2024-01-17 14:23:33.00211,Received,P2P,208
2024-01-17 14:23:33.02761,Received,P2P,208
2024-01-17 14:23:33.39435,Sent,P2P,93
2024-01-17 14:23:33.39595,Sent,P2P,93
2024-01-17 14:23:33.39623,Sent,P2P,93
2024-01-17 14:23:33.40579,Received,P2P,93
2024-01-17 14:23:33.76741,Received,P2P,93
2024-01-17 14:23:33.77437,Received,P2P,93
2024-01-17 14:23:33.87327,Received,P2P,93
2024-01-17 14:23:34.02012,Received,P2P,992
2024-01-17 14:23:34.02166,Sent,P2P,208
2024-01-17 14:23:34.02187,Sent,P2P,208
2024-01-17 14:23:34.02198,Sent,P2P,208
2024-01-17 14:23:34.02501,Received,P2P,208
2024-01-17 14:23:34.03111,Received,P2P,208
2024-01-17 14:23:34.03137,Received,P2P,208
2024-01-17 14:23:34.39991,Sent,P2P,93
2024-01-17 14:23:34.40035,Sent,P2P,93
2024-01-17 14:23:34.40051,Sent,P2P,93
2024-01-17 14:23:34.40379,Received,P2P,93
2024-01-17 14:23:34.44013,Received,P2P,93
2024-01-17 14:23:34.77109,Received,P2P,93
2024-01-17 14:23:34.78903,Received,P2P,93
2024-01-17 14:23:34.82425,Received,Channel,57
2024-01-17 14:23:34.82502,Send,Channel,58
2024-01-17 14:23:34.84181,Received,P2P,93
2024-01-17 14:23:35.03654,Received,P2P,992
2024-01-17 14:23:35.03719,Received,P2P,208
2024-01-17 14:23:35.03811,Sent,P2P,208
2024-01-17 14:23:35.03826,Sent,P2P,208
2024-01-17 14:23:35.03837,Sent,P2P,208
2024-01-17 14:23:35.03960,Received,P2P,208
2024-01-17 14:23:35.03976,Received,P2P,208
2024-01-17 14:23:35.40311,Sent,P2P,93
2024-01-17 14:23:35.40344,Sent,P2P,93
2024-01-17 14:23:35.40359,Sent,P2P,93
2024-01-17 14:23:35.40402,Received,P2P,93
2024-01-17 14:23:35.77218,Received,P2P,93
2024-01-17 14:23:35.78841,Received,P2P,93
2024-01-17 14:23:36.05241,Sent,P2P,208
2024-01-17 14:23:36.05283,Sent,P2P,208
2024-01-17 14:23:36.05303,Sent,P2P,208
2024-01-17 14:23:36.05367,Sent,P2P,992
2024-01-17 14:23:36.05382,Sent,P2P,992
2024-01-17 14:23:36.05394,Sent,P2P,992
2024-01-17 14:23:36.05634,Received,P2P,208
2024-01-17 14:23:36.05685,Received,P2P,208
2024-01-17 14:23:36.05805,Received,P2P,208
2024-01-17 14:23:36.40446,Sent,P2P,93
2024-01-17 14:23:36.40484,Sent,P2P,93
2024-01-17 14:23:36.40497,Sent,P2P,93
2024-01-17 14:23:36.40577,Received,P2P,93
2024-01-17 14:23:36.77324,Received,P2P,93
2024-01-17 14:23:36.80069,Received,P2P,93
2024-01-17 14:23:37.10100,Received,Channel,57
2024-01-17 14:23:37.15622,Sent,P2P,18
2024-01-17 14:23:37.16003,Send,Channel,58
2024-01-17 14:23:37.16060,Sent,P2P,18
2024-01-17 14:23:37.16249,Sent,P2P,18
2024-01-17 14:23:37.16375,Received,P2P,17
2024-01-17 14:23:37.17080,Received,P2P,17
2024-01-17 14:23:37.17372,Received,P2P,18
2024-01-17 14:23:37.17645,Received,P2P,208
2024-01-17 14:23:37.18117,Received,P2P,992
2024-01-17 14:23:37.19376,Sent,P2P,208
2024-01-17 14:23:37.19590,Sent,P2P,208
2024-01-17 14:23:37.19662,Sent,P2P,208
2024-01-17 14:23:37.19840,Received,P2P,208
2024-01-17 14:23:37.20212,Received,P2P,208
2024-01-17 14:23:37.40927,Sent,P2P,93
2024-01-17 14:23:37.40968,Sent,P2P,93
2024-01-17 14:23:37.40981,Sent,P2P,93
2024-01-17 14:23:37.41272,Received,P2P,93
2024-01-17 14:23:37.77705,Received,P2P,93
2024-01-17 14:23:37.81925,Received,P2P,93
2024-01-17 14:23:37.83075,Sent,P2P,93
2024-01-17 14:23:37.83107,Sent,P2P,93
2024-01-17 14:23:37.83165,Sent,P2P,93
2024-01-17 14:23:38.29801,Received,P2P,208
2024-01-17 14:23:38.31663,Received,P2P,992
2024-01-17 14:23:38.33661,Sent,P2P,208
2024-01-17 14:23:38.33684,Sent,P2P,208
2024-01-17 14:23:38.33695,Sent,P2P,208
2024-01-17 14:23:38.34670,Received,P2P,208
2024-01-17 14:23:38.34838,Received,P2P,208
2024-01-17 14:23:38.41317,Sent,P2P,93
2024-01-17 14:23:38.41465,Sent,P2P,93
2024-01-17 14:23:38.41525,Sent,P2P,93
2024-01-17 14:23:38.41747,Received,P2P,93
2024-01-17 14:23:38.78359,Received,P2P,93
2024-01-17 14:23:38.81380,Received,Channel,57
2024-01-17 14:23:38.81424,Send,Channel,58
2024-01-17 14:23:38.83528,Received,P2P,93
2024-01-17 14:23:38.84164,Received,Channel,104
2024-01-17 14:23:38.84250,Send,Channel,82
2024-01-17 14:23:38.96592,Received,P2P,93
2024-01-17 14:23:39.35008,Received,P2P,992
2024-01-17 14:23:39.35127,Received,P2P,208
2024-01-17 14:23:39.35158,Sent,P2P,208
2024-01-17 14:23:39.35173,Sent,P2P,208
2024-01-17 14:23:39.35183,Sent,P2P,208
2024-01-17 14:23:39.35671,Received,P2P,208
2024-01-17 14:23:39.35892,Received,P2P,208
2024-01-17 14:23:39.41748,Sent,P2P,93
2024-01-17 14:23:39.41780,Sent,P2P,93
2024-01-17 14:23:39.41794,Sent,P2P,93
2024-01-17 14:23:39.41976,Received,P2P,93
2024-01-17 14:23:39.56822,Received,P2P,93
2024-01-17 14:23:39.78484,Received,P2P,93
2024-01-17 14:23:39.83825,Received,P2P,93
2024-01-17 14:23:39.97808,Received,P2P,93
2024-01-17 14:23:40.36408,Sent,P2P,992
2024-01-17 14:23:40.36448,Sent,P2P,992
2024-01-17 14:23:40.36463,Sent,P2P,992
2024-01-17 14:23:40.36520,Sent,P2P,208
2024-01-17 14:23:40.36629,Sent,P2P,208
2024-01-17 14:23:40.36645,Sent,P2P,208
2024-01-17 14:23:40.37253,Received,P2P,208
2024-01-17 14:23:40.38398,Received,P2P,208
2024-01-17 14:23:40.38428,Received,P2P,208
2024-01-17 14:23:40.42039,Sent,P2P,93
2024-01-17 14:23:40.42076,Sent,P2P,93
2024-01-17 14:23:40.42089,Sent,P2P,93
2024-01-17 14:23:40.42381,Received,P2P,93
2024-01-17 14:23:40.81577,Received,Channel,57
2024-01-17 14:23:40.87072,Send,Channel,58
2024-01-17 14:23:40.99093,Received,P2P,93
